Tweeter,Tweet ID,Tweet Time,Tweet Text,Topics
BernieSanders,1347370019081117701,2021-01-08 02:30:20,"Now that Democrats have power, we have to be bold in a way we have not seen since FDR in the 1930s. 

The first order of business: A new COVID relief bill with $2,000 payments for every working class adult. https://t.co/1jHtqg33nN",
BernieSanders,1347269213694676992,2021-01-07 19:49:46,A number of Administration officials are resigning in protest to Trump’s horrific acts of sedition yesterday. Not good enough! The Vice President and cabinet members must invoke the 25th amendment NOW and remove Trump from office before he incites more violence and chaos.,
BernieSanders,1346960922615685121,2021-01-06 23:24:43,"The man directly responsible for the chaos of today is Donald Trump, who has made it clear that he will do anything to remain in power – including insurrection and inciting violence. Trump will go down in history as the worst and most dangerous president in history.",
BernieSanders,1346872034358341632,2021-01-06 17:31:31,"Thank you to everyone who made a call, knocked a door, or made a contribution to help elect @ReverendWarnock and @ossoff. We win when we organize. We win when we build a multiracial, multigenerational coalition. We win when we make clear we’re on the side of the working class.",
BernieSanders,1346855823998414856,2021-01-06 16:27:06,"With Democrats in control of the Senate, we must keep faith with the working families of this country. Promises made must be kept. That means not only the $2,000 direct payment, but an aggressive agenda that recognizes the economic desperation facing so many Americans.",
BernieSanders,1346490650594840577,2021-01-05 16:16:02,"A $15 minimum wage, fighting climate change and expanding health care are at stake in today’s Senate runoffs. 

Phonebank with Georgia @WorkingFamilies today to win in Georgia. https://t.co/Q3aMjoSkfE",
BernieSanders,1346433769138343937,2021-01-05 12:30:00,"Today is the day, Georgia. Your vote will decide which party controls the United States Senate and the direction of our country.

Polls close at 7:00 p.m. Find your polling place at https://t.co/8ttsSvUQYL. https://t.co/WFZpq9Qvjt",
BernieSanders,1346170419196342275,2021-01-04 19:03:33,Trump’s threat against the Secretary of State of Georgia is outrageous. It is the most consequential attack on American democracy in the history of our country. https://t.co/g6Krlb5Y23,
BernieSanders,1346125551539548162,2021-01-04 16:05:15,"I stand in solidarity with @AlphabetWorkers who are organizing to form a union at Google. What these workers are fighting for is not radical. They want fair wages and a workplace free from abuse, retaliation, intimidation and discrimination. And that is exactly what they deserve.",
BernieSanders,1345799163057991682,2021-01-03 18:28:18,"I don't often agree with Sen. Mitt Romney. But in describing the tactics of his GOP colleagues to undermine Joe Biden's victory, he is right when he says, ""I could never have imagined seeing these things in the greatest democracy in the world. Has ambition so eclipsed principle?”",
BernieSanders,1345458009502322694,2021-01-02 19:52:41,"It is a sad and tragic day for our country that 140 members of the House of Representatives, 13 senators and a defeated president are attempting to undermine American democracy and our Constitution. 

They will not succeed.",
BernieSanders,1344674221423779842,2020-12-31 15:58:11,"Republican leadership has endless amounts of money for bloated military budgets and tax breaks for billionaires.

But when working families need help, oh my God, we can’t afford it!

I am a little tired of that hypocrisy. https://t.co/L93jzgceAP",
BernieSanders,1344435229403045893,2020-12-31 00:08:31,"All of a sudden Mitch McConnell and Senate Republicans are worried that someone in America might get a $2,000 check ""who doesn't need it.""

Funny. They had no problem giving a $1.4 billion tax break to Charles Koch and his family with a net worth of $113 billion. What hypocrisy!",
BernieSanders,1344415229350965248,2020-12-30 22:49:03,"“I don't know how to live anymore. Sometimes it's so hard.""

This family says $2,000 checks would help them pay their back rent and survive. https://t.co/6hrJLReI9C",
BernieSanders,1344342195143405571,2020-12-30 17:58:50,"$2000 checks is a matter of life and death for millions of Americans.

Call your Senator at (202) 224-3121 and demand the Senate vote NOW on the bipartisan $2,000 direct payment legislation passed by the House of Representatives.",
BernieSanders,1344325795217600514,2020-12-30 16:53:40,"Trump supports the $2,000 payments, Biden supports the $2,000 and the American people support $2,000.

McConnell must allow a vote on the $2,000 payments now. https://t.co/JnWNVI0Wd4",
BernieSanders,1344100168984129546,2020-12-30 01:57:07,"$2000 checks for the working class passed the House of Representatives with bipartisan support. 

Mitch McConnell – Let’s have an up or down vote in the Senate NOW, and get this done. https://t.co/buRThqmNk2",
BernieSanders,1344037533894791175,2020-12-29 21:48:13,"This is about life and death for millions of people.

The Senate must approve the $2000 for every working class adult. https://t.co/tVtOqVXE0B",
BernieSanders,1343694040722776065,2020-12-28 23:03:18,"This week on the Senate floor Mitch McConnell wants to vote to override Trump's veto of the $740 billion defense funding bill and then head home for the New Year. 

I'm going to object until we get a vote on legislation to provide a $2,000 direct payment to the working class.",
BernieSanders,1343659451052675072,2020-12-28 20:45:51,"At a time when so many people are facing economic desperation, the $600 direct payment is a step forward – but it's not enough. We need to increase that direct payment to $2000. Biden wants it, Trump wants it, Pelosi wants it, Schumer wants it. Now, Congress must vote to do it.",
BernieSanders,1343346172119949312,2020-12-28 00:01:00,"Along with Vice President-elect @KamalaHarris and Sen. @EdMarkey, I've been fighting for months to get Congress to pass a $2,000 direct payment for the working class. The House must pass this legislation tomorrow and the Senate must quickly follow suit. Let's get this done – NOW!",
BernieSanders,1343238335641362434,2020-12-27 16:52:30,"Sign the bill, President Trump. https://t.co/Dk71W6awLk",
BernieSanders,1342940106349490176,2020-12-26 21:07:26,"In this dangerous moment – COVID, oligarchy, economic desperation, climate change, a dysfunctional health care system, systemic racism, etc. – we must continue fighting for a political revolution and transformative change. Nothing less than the future of the world is at stake.",
BernieSanders,1342176527560155138,2020-12-24 18:33:15,"Congress must pass $2,000 in direct payments and Trump must sign the COVID-relief bill. If not, tens of millions of Americans will lose their unemployment benefits, go hungry and face eviction. This would be a level of governmental cruelty not seen in our lifetimes.",
BernieSanders,1341571523770019840,2020-12-23 02:29:11,"That's great! I first introduced a bill to provide a $2,000 direct payment with @SenKamalaHarris &amp; @EdMarkey 7 months ago. Now, Mr. President, get Mitch McConnell and your Republican friends to stop opposing it and we can provide working class Americans with $2,000. Let's do it. https://t.co/fKvqBsqM0k",
BernieSanders,1341525056996962305,2020-12-22 23:24:32,"Good politics: Over the past decade, every Medicare for All co-sponsor up for re-election beat their Republican opponent – every single one.

Good policy: Medicare for All would save 68,000 lives and cost $650 billion LESS than our current dysfunctional healthcare system a year.",
BernieSanders,1341506887628562434,2020-12-22 22:12:20,"Joe Biden is absolutely right. During the worst economic crisis since the 1930s, working families desperately need more direct payments to pay the rent and put food on the table. The $2,400 in direct payments that will be sent to a family of 4 is a start, but much more is needed. https://t.co/vrzx5Gjuyi",
BernieSanders,1341469375329611782,2020-12-22 19:43:17,"Republicans &amp; some conservative Democrats thought that a $1,200 survival check for the working class was too costly. But they had no problem giving the bloated Pentagon $740 billion for weapons &amp; war.

Maybe, just maybe, it's time to fundamentally rethink our national priorities.",
BernieSanders,1341185717679116290,2020-12-22 00:56:07,"We fought very hard to make vaccines for COVID-19 free for every man, woman &amp; child in America. Now, we must make certain that no health insurance company, pharmacy or medical provider is able to charge the uninsured or under-insured any type of fee before they get the vaccine.",
BernieSanders,1341179196186497024,2020-12-22 00:30:12,"I wanted $1200 in direct payments. We got $600.

Will that help? Yes, it will.

Is it enough? No, it is not. https://t.co/FuFSpcWgbc",
BernieSanders,1341116885597904898,2020-12-21 20:22:36,"While Mitch McConnell and Senate Republicans refused to provide adequate relief for working families facing economic desperation, they had no problem giving a $5 billion, 100% tax deduction to CEOs for a 3-martini lunch. You got it. The GOP loves corporate socialism for the rich.",
BernieSanders,1340496108066402306,2020-12-20 03:15:52,"Maybe – just maybe – it’s time Congress listened to the American people and sent $1,200 survival checks to working class Americans who are in so much desperation right now. https://t.co/UvUSIbNX71",
BernieSanders,1340442410082562048,2020-12-19 23:42:29,"Never forget. The same ""centrists"" who tell us we cannot afford to give the working class and seniors a direct payment to pay the rent and feed their families during a pandemic, all voted to give the bloated Pentagon a record $740 billion without ""paying for it."" Unacceptable!",
BernieSanders,1340412804411645953,2020-12-19 21:44:50,We need $1200 direct payments for every working class adult and $500 for each of their kids NOW. https://t.co/FdU3zudvcX,
BernieSanders,1340374541550403585,2020-12-19 19:12:48,"Sen. Ron Johnson objected to my bill to provide $1,200 to working families and $500 for kids because he's ""worried"" about the deficit. Funny. He wasn't so worried about the deficit when he voted to give $1 trillion in tax breaks to the 1% and large corporations. What hypocrisy!",
BernieSanders,1339753759539400706,2020-12-18 02:06:02,"“Here in Georgia we know voter suppression when we see it... No matter our zip code, our age, our skin color, every voter should have a say in our democracy and access to the ballot box.” -Klaire Gumbs, New Georgia Project https://t.co/n9iveDwztp",
BernieSanders,1339751568770527238,2020-12-18 01:57:20,"“Voting for @ossoff and @ReverendWarnock means two specific issues will get the attention they so deserve: climate change and racial justice… Addressing these issues is the complete opposite of radical. It’s common sense.” -Chase Stell, President of Young Democrats of Atlanta https://t.co/lFh0lWhsmb",
BernieSanders,1339750487025995777,2020-12-18 01:53:02,"“Once the vaccinations are out, we’ll still be dealing with the pandemic. While Amazon and Uber are making billions in profit, essential workers and domestic workers are still out of jobs.” -YT Bell, Fmr. Clarkston, GA Councilwoman https://t.co/dPNW4TvtRb",
BernieSanders,1339748129059598336,2020-12-18 01:43:39,"“To the young people listening: it’s crucial that you understand the importance of your vote… You’re voting for all the people who come after us and all the people today who cannot.” -First time voter, Sydney Spessard https://t.co/wXT5c6D62I",
BernieSanders,1339745294913859586,2020-12-18 01:32:24,"“In Georgia, our votes matter so much right now because we have the opportunity to fight for the things we want to see with one election, the most important one.” -Val Barnhart, UFCW Local 1996 https://t.co/RozjzliO4D",
BernieSanders,1339743348823891970,2020-12-18 01:24:40,"“This is a turnout election, and we know the results will be just as razor-thin as they were in November… Let’s get to work and elect some senators who care about all of Georgia, not just themselves.“-@NikemaWilliams https://t.co/hgclNnnuCr",
BernieSanders,1339742215053176833,2020-12-18 01:20:09,To my friends in Georgia: The stakes of the runoff elections on January 5th could not be higher. You will decide which party controls the United States Senate. https://t.co/1RRdtGhbYi,
BernieSanders,1339735982317301760,2020-12-18 00:55:23,"Victory in the Georgia runoffs will not only remove Mitch McConnell as Majority Leader, but will go a long way in transforming this country. Join me for a virtual rally with @NikemaWilliams and more: https://t.co/HCER2hw4Va",
BernieSanders,1339401137582182401,2020-12-17 02:44:50,"I am happy to say as we enter the holiday season, when so many families are struggling, at least there will be direct payments for every working class adult and their children, and an extension of unemployment benefits.

It is not enough, but it is progress. https://t.co/schw1BopPk",
BernieSanders,1339277424748584960,2020-12-16 18:33:15,"It is good news that the latest COVID-relief proposal now includes direct payment to every working class adult and for each of their kids.

But at a time when we are facing the worst economic crisis since the Great Depression, Congress must do more. https://t.co/gwbhWynv0Z",
BernieSanders,1339232012352303104,2020-12-16 15:32:48,"Early voting in Georgia has begun, and there is a whole lot at stake: a $15 minimum wage, expanded health care, combating climate change and more. Join me tomorrow with @NikemaWilliams for a virtual town hall, “Justice On Our Minds.” https://t.co/QLBk1K5Tjv",
BernieSanders,1338970272129572864,2020-12-15 22:12:44,"I've gotten to know @ninaturner over the last five years. She deeply cares for working families and she has the heart to be an effective, unwavering fighter for them in Congress. I am proud to endorse her candidacy. https://t.co/G1CPaDB9v3",
BernieSanders,1338920553692844032,2020-12-15 18:55:10,The government is controlled by powerful and wealthy interests. We need to break them up to save our democracy and give people back their freedom. Join me live with @PplsAction and @econliberties. https://t.co/61zrQoq96R,
BernieSanders,1338684757174071302,2020-12-15 03:18:12,"Congress cannot go home for the Christmas holidays until we begin to address the economic desperation in this country, and that means providing a $1,200 direct payment to working class adults, $2,400 for couples, and a $500 payment to their children NOW. https://t.co/QesJa3Yvto",
BernieSanders,1338679456886644736,2020-12-15 02:57:08,"What do progressives have to gain out of the Georgia runoff election?

A $15 minimum wage. 
Equal pay for women.
Expanded union membership.
Expanded health care.
Removing McConnell has Majority Leader.

And much more. https://t.co/i4TF4UQXOQ",
BernieSanders,1338650849275305988,2020-12-15 01:03:28,"Georgia, YOU can remove Mitch McConnell as Majority Leader. Early voting started today, and Election Day is January 5th. Join me with @KillerMike to discuss the critical Senate runoffs in Georgia: https://t.co/7Q3vYsk0qN",
BernieSanders,1338548420559114241,2020-12-14 18:16:27,"As a result of the pandemic, tens of millions of Americans are facing economic desperation. They can't afford to pay their rent and face eviction, they can't afford to go to the doctor, they can't afford to feed their children and they are going deeper and deeper into debt.",
BernieSanders,1337499814301462532,2020-12-11 20:49:39,"While the pandemic is surging, Senate Republicans want to provide a 100% deduction for rich people to go out for three-martini lunches and 100% legal immunity for corporations. “Pathetic” is too mild a word. https://t.co/VChVXeQylR",
BernieSanders,1337422787095519236,2020-12-11 15:43:35,"Wages subsidized by the government during pandemic:

🇨🇦 – $2,000 a month 
🇯🇵 – Up to 100%
🇳🇴 – Up to 90%
🇩🇪 – Up to 87%
🇫🇷 – Up to 84%
🇬🇧 – Up to 80%
🇮🇹 – Up to 80%
🇺🇸 – 0.0%

That is an international embarrassment. The working class needs our help NOW!",
BernieSanders,1337376231369666562,2020-12-11 12:38:35,"Brandon Bernard should be alive today. We must end all federal executions and abolish the death penalty. In a world of incredible violence, the state should not be involved in premeditated murder. https://t.co/TeppKF667T",
BernieSanders,1337238040935280640,2020-12-11 03:29:28,It would be outrageous and unacceptable for members of Congress to go home when tens of millions of working families are facing economic desperation. We must act now. https://t.co/8StfUHuMdC,
BernieSanders,1337160528830083078,2020-12-10 22:21:27,"People all over the country are thinking: Does the government hear their pain? Does their government give a damn about them?

If we rally the American people, we can make sure Congress provides at least a $1200 payment for every working class adult. https://t.co/Ng0zzmYBGR",
BernieSanders,1337156424972054535,2020-12-10 22:05:09,I will be voting against the Defense Appropriations bill. We need to get our priorities right. At a time when we have enormous unmet needs in our country we should not be spending $740 billion on the military – more than the next 10 nations combined.,
BernieSanders,1337111019450208257,2020-12-10 19:04:44,"Corporate irresponsibility during this pandemic has led to the deaths of hundreds of workers.

Legal immunity for corporations that break the law cannot be included in any Covid-relief package. https://t.co/93v9TJDqCu",
BernieSanders,1337101244549181445,2020-12-10 18:25:53,"Endless money for wars? No problem. Endless money for tax breaks for the rich? No problem. Endless money for corporate welfare? No problem. But when it comes to providing a $1,200 direct payment to the working class during a pandemic, somehow we can't afford it. Not acceptable.",
BernieSanders,1337046431249608709,2020-12-10 14:48:04,"Congress must not leave for the Christmas holiday until we protect working people.

That means $1200 for every working class adult, $500 for their kids and a $600 per week supplement in unemployment benefits. https://t.co/RfaoLjrsoT",
BernieSanders,1336840360748781573,2020-12-10 01:09:13,"I applaud this effort to end Facebook’s monopoly. Their greed knows no bounds, and they’ve used their power to try and control too much of political and economic life all over the world. The only thing that will stop Facebook is to say “enough is enough” and break it up. https://t.co/lRaqvNwj3T",
BernieSanders,1336746926197387265,2020-12-09 18:57:57,"Millions are unemployed, facing eviction, have no health insurance, and going hungry. This is an EMERGENCY, and the U.S. government must respond. Any COVID agreement must include at least $1,200 in direct payments for adults, $500 for kids and supplemental unemployment benefits.",
BernieSanders,1336733869752668162,2020-12-09 18:06:04,"Here in Washington, when we go to war there’s endless amounts of money.

But when children are going hungry today, suddenly we don’t have enough money.

That’s wrong. Congress needs to make sure families get the help they need. https://t.co/JmBCvxl2PQ",
BernieSanders,1336484755991310337,2020-12-09 01:36:11,The choice is clear for Georgia voters. https://t.co/gk6BHU22tK,
BernieSanders,1336479921347186688,2020-12-09 01:16:58,"If Congress can afford to give giant subsidies to the fossil fuel industry and a $1 trillion tax break to the top 1%, then we can afford $1200 direct payments to every working class adult in America. #PeoplesBailout https://t.co/gWGHra5SIB",
BernieSanders,1336463114850668544,2020-12-09 00:10:11,"If there was ever a moment for Congress to listen to the people, not corporations, now is that time. Join me now with @PplsAction to demand that any new COVID-relief proposal include at least $1,200 in direct payment to all working class Americans. https://t.co/XRttUrrLwx",
BernieSanders,1336450912877948931,2020-12-08 23:21:42,To me it is a no-brainer: Congress must provide a $1200 direct payment to every working-class adult plus $500 for each of their children. https://t.co/B0LW88V5W7,
BernieSanders,1336072368264007680,2020-12-07 22:17:30,"Workers at meat processing plants, at Amazon, and around the country have been treated shamefully during this pandemic

Working class Americans need $1200 payments to get them through this crisis, not immunity for corporations putting their lives at risk. https://t.co/1Lf6djc3Bg",
BernieSanders,1335683215655309323,2020-12-06 20:31:09,"The economy is in shambles.

Tens of millions of Americans are suffering.

At the very least, Congress must provide $1200 direct payments to every working-class adult in this country. https://t.co/lJxKBzOsNA",
BernieSanders,1335662158420602880,2020-12-06 19:07:28,"We cannot turn our backs on families who are struggling through this pandemic. Congress must include, at the least, a $1200 direct payment to any COVID proposal which is passed. That's what the American people want. That's what we must do.",
BernieSanders,1335648319528460299,2020-12-06 18:12:29,"Every now and then, it might be a good idea for Congress to listen to the American people, not just large corporations. https://t.co/H4hWEz7U0H",
BernieSanders,1335276366674137090,2020-12-05 17:34:28,"11,000 workers at Tyson Foods got COVID &amp; 36 died while managers made bets on how many would get sick. The working conditions were so bad they “shook” a local sheriff “to his core.” No, I will not vote to give corporations a license to harm workers. We must hold them accountable.",
BernieSanders,1334962386713931779,2020-12-04 20:46:50,"Given the enormous economic desperation facing working families in this country today, I can't support this proposal unless it is significantly improved. 

https://t.co/vTonhWNPjz",
BernieSanders,1334589920283914242,2020-12-03 20:06:47,"Trump's rants about a ""fraudulent election"" are not a joke. They are the most significant attack against our democracy in history. If the election system's ""rigged,"" if the media's ""fake,"" if federal officials are part of a ""deep state,"" who can you trust? You got it. A dictator.",
BernieSanders,1334544055917817857,2020-12-03 17:04:32,"This is not a time to take our foot off the gas pedal. If we rally the American people, we can get a hell of a lot done. https://t.co/1iKt9i8Zj2",
BernieSanders,1334213856151957505,2020-12-02 19:12:26,"Mitch McConnell's ""new"" COVID relief bill gives CEOs a 100% tax deduction for a 3-martini lunch, but ZERO to the 26 million who don't have enough food to eat. Yes. The Republicans l-o-v-e corporate socialism for the rich, rugged individualism for the rest. Ain't gonna happen.",
BernieSanders,1333951305635803136,2020-12-02 01:49:09,"Hmm. What do you call a billionaire who registered a $40 million, 164-foot yacht in the Cayman Islands to avoid $2.4 million in U.S. taxes, while undermining public schools? The worst Education Secretary in the history of America. Bye-bye, Betsy DeVos. You won't be missed. https://t.co/KCbsTs4aCY",
BernieSanders,1333893197056122884,2020-12-01 21:58:15,"During the pandemic, the pharmaceutical industry has increased the price of at least 245 prescription drugs. That is an outrage. Congress must take on the greed of the drug companies and end the absurdity of Americans paying, by far, the highest prices in the world.",
BernieSanders,1333832483918336002,2020-12-01 17:57:00,"These are unprecedented times and Congress and the Biden administration must respond in an unprecedented way.

If we are going to restore faith in the American political system, we must act boldly. https://t.co/yNJqw9W0RR",
BernieSanders,1333824430468960257,2020-12-01 17:25:00,"The pandemic is surging and will get worse in coming months. Meanwhile, Trump raises tens of millions by undermining democracy and telling his supporters the election was ""fraudulent."" This is the most dangerous president in American history. Bye-bye.",
BernieSanders,1333552974837272577,2020-11-30 23:26:20,"I'm fighting for an agenda that works for workers – not the 1%. 

YES to raising the minimum wage to $15/hr. 

NO to tax breaks for the rich. 

YES to creating millions of good jobs through a Green New Deal. 

NO to billions in corporate welfare for big oil companies.",
BernieSanders,1333491291762667523,2020-11-30 19:21:13,"Today, a worker must earn $23.96 an hour to afford a modest 2 bedroom apartment – $5.74 more than the average tenant makes. As a result, 18 million families are paying over 50% of their income on housing. We need to raise wages and build 10 million units of affordable housing.",
BernieSanders,1333455291774603266,2020-11-30 16:58:10,"Despite an explosion in technology &amp; a huge increase in productivity, the average U.S. worker is making $30 a week less today than she/he made 47 years ago after adjusting for inflation. Meanwhile, the top 1% has become $22 trillion richer since 1990. Yes. We need a wealth tax.",
BernieSanders,1333230720119169026,2020-11-30 02:05:48,"If Congress does not get its act together soon, up to 87 million workers will lose the paid sick and family leave they desperately need. We must expand these benefits to all workers. No worker should have to make the unacceptable choice of going to work sick or losing a paycheck. https://t.co/DYNAgAHAfS",
BernieSanders,1332767000247103488,2020-11-28 19:23:09,"Thomas Piketty is right. At a time when the very rich are becoming much richer while working families are facing economic devastation, we need to address the obscene level of income and wealth inequality. We need to tax the extreme wealth of multi-millionaires and billionaires. https://t.co/SMz6K6KUST",
BernieSanders,1332745159960883200,2020-11-28 17:56:21,"I am proud to support Jon @Ossoff, along with @ReverendWarnock, for the U.S. Senate in the Georgia runoff election. Jon will fight for a $15 minimum wage, expanded health care for all and a strong COVID-19 emergency bill to help workers, small businesses and rural hospitals.",
BernieSanders,1332502857866760193,2020-11-28 01:53:32,"Since 1990, there has been a massive transfer of wealth from workers to the people on top. While the 1% have seen their wealth go up by $22 trillion, the bottom 50% of Americans have seen their wealth go down by $776 billion. We need a strong middle class, not an oligarchy.",
BernieSanders,1332451641228976129,2020-11-27 22:30:01,"The United States cannot continue to be the only major country not to guarantee health care to all. Too many people are unnecessarily dying, getting sick or going bankrupt because of this cruel and dysfunctional system. Health care is a human right, not a privilege. Let's do it.",
BernieSanders,1332415293885468676,2020-11-27 20:05:35,"Progressives are leading the fight against oligarchy and for a strong middle class, against authoritarianism and for democracy. This country will not survive economically or politically when so few have so much, and so many live in desperation.",
BernieSanders,1332350990599720963,2020-11-27 15:50:04,"Half of our people live paycheck to paycheck, 500,000 are homeless, 92 million are uninsured or underinsured and millions struggle with oppressive student debt. A new Congress, on day one, must address the enormous economic suffering facing working families.",
BernieSanders,1332058845506646016,2020-11-26 20:29:11,"In this difficult time, Jane and I want to wish everyone a very Happy Thanksgiving. We are especially mindful of those families who have lost loved ones during the pandemic, and who will feel those losses so keenly today. Best wishes to all.",
BernieSanders,1331704434481651713,2020-11-25 21:00:53,"The year 2020 has been very difficult for mental health. The pandemic, isolation and economic downturn has greatly increased depression, anxiety and suicidal ideation. When we talk about real health care reform, we mean a major expansion of mental health services.",
BernieSanders,1331668660017041410,2020-11-25 18:38:44,"As we approach Thanksgiving, a very special thanks must go out to the millions of courageous doctors, nurses and all health care workers who are putting their lives on the line battling this horrific pandemic. You are true heroes and heroines. Thank you.",
BernieSanders,1331649705189789702,2020-11-25 17:23:25,"Yesterday, Trump took full credit for the 30,000 Dow Jones, but took zero credit for 260,000 Americans who died from COVID, 40 million who face eviction or 26 million who don't have enough food to eat on Thanksgiving. 

No, Mr. President. The stock market is not the economy.",
BernieSanders,1331642002828652545,2020-11-25 16:52:48,"The Democrats must make it clear: Do we stand with the struggling working class of this country, or powerful special interests? https://t.co/Bm0PWhnb6D",
BernieSanders,1331615014411767810,2020-11-25 15:05:34,"Workers in the richest country in the world should not have to go on strike to get the PPE and staffing they need to do their job.

I stand with @SEIU health care workers and all essential workers fighting for their rights and our collective safety. https://t.co/IQsBALGjnD",
BernieSanders,1331327657007517700,2020-11-24 20:03:42,"If Amazon workers in Alabama – a strong anti-union state – vote to form a union, it will be a shot heard around the world. If they can negotiate higher wages and better working conditions in the South, it will benefit every worker in America. I strongly support their efforts. https://t.co/ywldDO5hzv",
BernieSanders,1331291708139638792,2020-11-24 17:40:52,"Our young people are the most progressive generation in U.S. history, and they're making their voices heard. As a result of a huge increase in voter turnout, people under 30 played a major role in Biden's victory. They are transforming America. https://t.co/8c8x9qjSox",
BernieSanders,1330941283586756608,2020-11-23 18:28:24,"There are a lot of good reasons to veto the Defense Bill, including it's $740 billion cost. But Trump's reason is not one of them. Yes. In the year 2020, American troops should not be living in army bases named after Confederate military leaders who fought to defend slavery.",
BernieSanders,1330931745533923331,2020-11-23 17:50:30,"All workers are entitled to decent wages and working conditions, which is why I stand with the Amazon warehouse workers in Alabama exercising their constitutional right to form a union. Mr. Bezos, the wealthiest person in America, must not interfere in this election.",
BernieSanders,1330619060460146688,2020-11-22 21:08:00,"Health care is a human right, not a job benefit. We cannot continue spending twice as much per capita as any other country, while 92 million are uninsured or under-insured, and 68,000 die unnecessarily each year. Medicare for All is coming sooner or later. Let's make it sooner.",
BernieSanders,1330567011965997056,2020-11-22 17:41:11,"We must never ""normalize"" authoritarianism. In ways that would've been beyond belief a few years ago, Trump and his team, through outrageous lies and conspiracy theories, are undermining American democracy. They must not and will not succeed.",
BernieSanders,1330227390900002819,2020-11-21 19:11:39,"Nero fiddled while Rome burned. Trump, the most dangerous president ever, golfs and sends out bogus tweets in an outrageous and desperate attempt to overturn an election he lost by more than 6 million votes. Bye-bye, Trump. You will not destroy American democracy.",
BernieSanders,1330210786732613635,2020-11-21 18:05:40,"This is what Georgia's senate runoff elections mean: strong COVID relief, $15 minimum wage, expanded healthcare, tackling climate change, addressing systemic racism and immigration reform – and removing Mitch McConnell as Majority Leader. Let's do it.",
BernieSanders,1329968004302598147,2020-11-21 02:00:56,"In 2016, when Trump won MI, PA and WI by 77, 000 votes, it was part of his ""landslide"" victory. 

In 2020, when Biden won MI, PA and WI by 255,000 votes, and won the popular vote by 6 million, it was ""voter fraud."" 

We will not allow Trump to destroy American democracy.",
BernieSanders,1329867570028171268,2020-11-20 19:21:51,"It is beyond pathetic for a sitting president to try to subvert the results of an election. It is even worse when the Republican Party, with few exceptions, remains silent over this outrageous attack on democracy. The GOP has ceased to be a political party. It is now a cult.",
BernieSanders,1329842496390778884,2020-11-20 17:42:13,"We must do everything possible to make me sure we become a vibrant democracy, and that means doing the exact opposite of what Trump and his authoritarian friends want to do. https://t.co/FXYsaOoWgq",
BernieSanders,1329498849904369676,2020-11-19 18:56:41,"Trump wants to destroy American democracy. We want to expand it. 

We must put an end to:

– The electoral college.

– The disastrous Citizens United decision.

– Voter suppression.

– Outrageous gerrymandering.

Democracy means one person, one vote.",
BernieSanders,1329420358424932354,2020-11-19 13:44:47,"Taxpayers are subsidizing some of the wealthiest families and most profitable corporations in America. That is morally obscene and it's going to change. Workers need to earn a living wage. 

https://t.co/od4rG6nbV0",
BernieSanders,1329193751609303045,2020-11-18 22:44:20,"This is what authoritarianism looks like: 

Trump not conceding after losing. 

Sen. Graham pressuring Secretaries of State to not count ballots. 

Michigan GOP pushing to not certify state's election results. 

Giuliani creating fiction.",
BernieSanders,1329122292530614273,2020-11-18 18:00:23,"If Congress doesn't act immediately, 12 million Americans will see all of their unemployment benefits expire the day after Christmas.

Meanwhile, the only thing GOP Senators are interested in is confirming right-wing judges and trying to delegitimize the election. Pathetic. https://t.co/WslgSGOfGc",
BernieSanders,1329103257483014144,2020-11-18 16:44:44,"The major political conflict we face now is not over policy. It's about whether or not we remain a democracy. Frighteningly, many Republican officials are abandoning the rule of law to become part of the Trump authoritarian cult. We will fight back and win.",
BernieSanders,1328740565618470914,2020-11-17 16:43:32,"If we can provide over $1 trillion in tax breaks to the top 1% and large corporations and $740 billion for the bloated Pentagon, please don't tell me that we cannot afford to cancel all student debt and make public colleges and trade schools tuition-free and debt-free for all. https://t.co/vcjJzKGy4a",
BernieSanders,1328499547010719750,2020-11-17 00:45:48,Joe Biden is absolutely right. Standing up for working families means making sure that government contracts are only given to companies that make products in the United States. No more corporate welfare to companies that throw American workers out on the street and move abroad. https://t.co/iMW3sI12Yq,
BernieSanders,1328446878925598724,2020-11-16 21:16:31,"I always find it amusing when our opponents talk about the “far-left” agenda.

The truth is our ideas are common sense ideas that the majority of the American people support. https://t.co/imiUj32B7n",
BernieSanders,1328414253796253697,2020-11-16 19:06:53,"Donald Trump will go down in history not just as a racist, sexist, xenophobe and religious bigot. He will be remembered as a demagogue who, more than anyone else, attempted to undermine the rule of law and destroy American democracy. He will not be missed.",
BernieSanders,1328371102754738177,2020-11-16 16:15:25,"Over 1,000 Americans are dying each day from the coronavirus. 40 million Americans face eviction. 92 million Americans are uninsured or under-insured. It's time for the Republicans to stop trying to delegitimize the election and work with us to pass a COVID-19 relief bill NOW!",
BernieSanders,1328016625598144512,2020-11-15 16:46:51,"No figure in history has done more to undermine American democracy than Donald Trump. His ""birther"" movement tried to delegitimize the Obama presidency. His refusal to accept defeat now is trying to undermine the Biden presidency. Goodbye Trump.",
BernieSanders,1328007485375049729,2020-11-15 16:10:32,"Happy to hear @RoKhanna is in the mix for U.S. Senate. Ro was a co-chair of my presidential campaign, has a bold vision for America and is a proven fighter for working people. 

https://t.co/1WxmoJeLgR",
