Tweeter,Tweet ID,Tweet Time,Tweet Text,Topics
KamalaHarris,1338938237281157120,2020-12-15 20:05:26,"President-elect @JoeBiden is in Georgia today, ready to fire up voters for the Senate runoffs. We fought hard to flip the Peach State blue this past election—now let’s keep it blue. https://t.co/JbW5vlqEPH",“Senate Runoff Election”
senatemajldr,1328478281067339777,2020-11-16 23:21:18,"Months ago, skeptics dismissed President Trump’s aggressive timelines for vaccines. But our scientists are making history, with a huge assist from Operation Warp Speed. It's sped up research &amp; laid groundwork for fast distribution once a vaccine is confirmed safe and effective.",“Vaccine”
JoeBiden,1342213458842927106,2020-12-24 21:00:00,"I know how hard it is to forego holiday traditions — but it is so very important. Please wear masks, limit the size of any groups, and refrain from traveling. We have to stay apart just a little longer.",“COVID-19” “Call to Action”
KamalaHarris,1345875065355829249,2021-01-03 23:29:55,"Congratulations to fellow Californian, @SpeakerPelosi, for being reelected as Speaker of the House. I look forward to working together on behalf of the American people to move our nation forward and build a brighter future for generations to come.",“Congratulations”
KamalaHarris,1342490547060154371,2020-12-25 15:21:03,"Our traditions may look a little different this year but the love we share remains the same. From our family to yours, have a safe and very merry Christmas. https://t.co/RSjkHwvcU2",Holiday
senatemajldr,1306961755017543681,2020-09-18 14:22:19,"ICYMI: I joined the @GuyBensonShow to discuss Speaker Pelosi holding up relief for Americans, Senate Democrats’ filibuster hypocrisy, and Democrats playing politics with election security. https://t.co/ioFcheGe0P",“”
senatemajldr,1349010352307101697,2021-01-12 15:08:26,"Our nation lost a remarkable American with the passing of Sheldon Adelson. Elaine and I send our condolences to Miriam, the entire Adelson family, and all who mourn today. May his memory be a great blessing. https://t.co/SHnRZlbLgF",“Mourning”
KamalaHarris,1339410994922201089,2020-12-17 3:24:00,".@JoeBiden and I are building a team that will help us meet the unprecedented challenges facing the American people—from containing this pandemic to rebuilding our economy—and deliver relief from coast to coast.

The American people deserve nothing less.","“"""
KamalaHarris,1349377094875312128,2021-01-13 15:25:44,"One of the most pressing challenges facing our nation is restoring and strengthening America's global leadership as a champion of democracy, human rights, and the dignity of all people. Few Americans are better equipped to help lead that work than Ambassador Samantha Power. https://t.co/ntRse3KZuT",“Acknowledgement”
senatemajldr,1328859637056204801,2020-11-18 0:36:41,"Republicans have tried for weeks to pass another targeted rescue package. It would send hundreds of billions of dollars to schools, unemployment aid, another round of the job-saving PPP, and healthcare.
 
Democrats repeatedly blocked it all. Let's hope they let us make law soon.","“Republicans” “Democrats"""
JoeBiden,1343591287467827201,2020-12-28 16:15:00,"Folks, there’s just over one week until the Georgia Senate runoffs. With the races neck and neck, we need your help more than ever. Chip in and let’s flip the Senate: https://t.co/33NyxPALUs",“Senate Runoff Election” “Call to Action”
JoeBiden,1339382302992781317,2020-12-17 1:30:00,"In this battle for the soul of America, democracy prevailed.",“”
KamalaHarris,1345760998817492994,2021-01-03 15:56:39,"Truly a historic day with a record number of women—and women of color—being sworn in to Congress. Welcome!
https://t.co/2NC9MzZsVR",“Minority Issues”
JoeBiden,1339049107403501569,2020-12-16 3:26:00,"From the economy to criminal justice to climate change — there’s so much we can get done. But we need senators who are willing to do it.

https://t.co/RIJ1L4juwB https://t.co/Bplr5wYLHd",“”
KamalaHarris,1349407580909662211,2021-01-13 17:26:52,One week.,“”
JoeBiden,1336732845402857473,2020-12-09 18:02:00,"This health team is made up of world-class experts at the top of their fields who are ready on day one to get the pandemic under control so we can get back to work, back to our lives, and back to our loved ones. https://t.co/acwVxRQS6x",“”
KamalaHarris,1340660552394285058,2020-12-20 14:09:18,One month until @JoeBiden is sworn in as president.,“”
JoeBiden,1338604682642661387,2020-12-14 22:00:01,"Folks, tomorrow is the last day of open enrollment for 2021 coverage. Head to https://t.co/3CYKhP8ZoR today to find the health insurance plan that works best for you.",“”
senatemajldr,1312006437376319489,2020-10-02 12:28:05,Happy to hear the White House physician’s report that @POTUS and @FLOTUS are feeling well following their positive tests for COVID-19. Let’s continue to pray today and every day for our President and our First Lady and for all those impacted by COVID-19.,“”
KamalaHarris,1345158326762532870,2021-01-02 0:01:51,"To end last year, @DouglasEmhoff and I called some of our frontline nurses like Liz to thank them for all they’ve done for our country. Every day, these heroes lift up those in need and we are better off because of them. https://t.co/vMg0KjbJkz",“Gratitude”
KamalaHarris,1341169837570207746,2020-12-21 23:53:01,"This is about our lives, about the lives of our children, about our community, and the lifeblood of our nation. That’s what is at stake in the Georgia runoffs.
https://t.co/qw56V0O2Om",“Senate Runoff Election”
KamalaHarris,1341576259642425345,2020-12-23 2:48:00,"Why are so many powerful people trying to make it so difficult for us to vote? Because they know our power. They know when we vote, things change. They know when we vote, we win. https://t.co/wFYeln6X0M",“Voting”
JoeBiden,1349563892087869442,2021-01-14 3:48:00,"We’re in the teeth of this crisis, and we need to take immediate action to get the virus under control. That’s why tomorrow, I’ll be laying out my vaccination and economic rescue package to beat COVID-19 and build back better. https://t.co/YRzJ5nlkDm","""Call to Action"" ""COVID-19"" ""Policy"""
JoeBiden,1340791589275316224,2020-12-20 22:50:00,"As the first Native American Cabinet Secretary in our nation’s history, Congresswoman Haaland will be a true steward of our national parks, natural resources, and all of our lands. https://t.co/WVf7FGQCwf",“Nomination” “Presidential Cabinet”
senatemajldr,1346897398984024065,2021-01-06 19:12:18,I will vote to respect the American people’s decision and defend our system of government. My full remarks: https://t.co/RSTjyjZmJq,“”
KamalaHarris,1345839380179648514,2021-01-03 21:08:07,"See you on Instagram Live soon, @JanelleMonae! https://t.co/IMyKQnpj6N",“”
JoeBiden,1339297242633490433,2020-12-16 19:52:00,"As tough as this moment is in the country, as dark as these days of winter seem, I am still more optimistic about the future of this country than I have been my whole career.

There is nothing beyond America’s capacity if we work together.",“Hope” “Unity”
JoeBiden,1336770593987899394,2020-12-09 20:32:00,"This pandemic is one of the toughest challenges America has ever faced.

But I know that together we will overcome — and heal — as one nation. https://t.co/S8OeP7HJVH",“COVID-19” “Unity” “Hope”
JoeBiden,1336352841338851356,2020-12-08 16:52:00,"Chuck Yeager redefined the possible. Where others saw limits, he saw opportunity and never stopped pushing the boundaries of flight. Above all, he was a patriot who dedicated his life to serving our nation. Jill and I are keeping his loved ones in our prayers. https://t.co/2KNzPGxllD",“Mourning”
KamalaHarris,1340023280619630593,2020-12-18 19:57:01,Protect yourself and your loved ones—wear a mask.,“COVID-19” “Call to Action”
KamalaHarris,1346963378732982274,2021-01-06 23:34:29,The words of a President matter. https://t.co/qkDSrit9LL,“”
KamalaHarris,1340415777091047424,2020-12-19 21:56:39,"The Biden-Harris administration has one of the most ambitious climate plans in history:

✓Secure carbon-pollution free electricity by 2035.
✓Achieve net-zero emissions no later than 2050.
✓Invest in a clean energy future, and create millions of good-paying jobs.",“”
KamalaHarris,1347384097077866496,2021-01-08 3:26:16,"President-elect @JoeBiden and I, along with this superb Department of Justice team, will help make sure that justice is applied equally while restoring and strengthening the rule of law that always has been—and always will be—the bedrock of America’s democracy. https://t.co/tLKHySdCgs",“Acknowledgement” “Presidential Cabinet”
JoeBiden,1336456776162529280,2020-12-08 23:45:00,"Today, I'm announcing key COVID-19 priorities for the first 100 days of my administration:

- Everyone wears a mask
- 100 million vaccinations
- Reopen the majority of schools

With these steps, we can change the course of the disease and change life in America for the better.",“COVID-19” “Call to Action”
KamalaHarris,1341191349673050112,2020-12-22 1:18:30,This is what leadership looks like. https://t.co/k0aAoTJZES,“”
KamalaHarris,1344021096220119040,2020-12-29 20:42:54,The Biden-Harris administration is committed to getting the pandemic under control as the toll of the pandemic continues to mount. Tune in now as @JoeBiden speaks to the ongoing crisis. https://t.co/ioSxAccVEj,“”
JoeBiden,1339685802956255242,2020-12-17 21:36:00,"I’m prepared to sign a COVID relief package on day one, but I need @ReverendWarnock and @ossoff in the Senate to get it done.

Georgia — Make your plan to vote early today: https://t.co/RIJ1L4juwB https://t.co/G9lRQQawH7","“Economy” ""Economic Relief” “COVID-19”"
JoeBiden,1348351402624524288,2021-01-10 19:30:00,"I am proud that we have finished naming the members of our Cabinet.

It’s a Cabinet that looks like America and taps into the full range of talents we have in our nation. https://t.co/DTX53k7sUx","""Presidential Cabinet"""
JoeBiden,1341076596887719936,2020-12-21 17:42:31,"Tune in as @KamalaHarris rallies voters in Columbus, Georgia, ahead of the January Senate runoffs. https://t.co/MZjZOfZFt7",“”
KamalaHarris,1342871544683327488,2020-12-26 16:35:00,"Our Kwanzaa celebrations are one of my favorite childhood memories. The whole family would gather around across multiple generations and we’d tell stories and light the candles.

Whether you’re celebrating this year with those you live with or over Zoom, happy Kwanzaa! https://t.co/21bzGHZpYe",“Holiday”
senatemajldr,1316048753510449152,2020-10-13 16:10:48,Judge Barrett is just as brilliant and impressive as advertised. She is clearly qualified. She’s committed to fairness and impartiality. And she clearly understands the job of a judge under the Constitution is to apply the law and not impose personal policy views.,“Acknowledgement”
senatemajldr,1318341206858977281,2020-10-20 0:00:11,"Speaker Pelosi’s all-or-nothing act has kept Americans waiting for months. We badly need Congress to agree where we can, get money out the door now, and keep arguing over the Speaker’s non-COVID-related wish list later.

We'll vote on hundreds of billions in more aid this week.",“”
JoeBiden,1345542896662032384,2021-01-03 1:30:00,"Floyd Little and I were students at Syracuse University together. And over the years, I got to know the man behind the number. He was full of character, decency, and integrity. I will miss my friend. The entire Biden family sends our love to DeBorah and the Little family. https://t.co/OsmyvPBFvu",“Mourning”
senatemajldr,1329882406602616835,2020-11-20 20:20:48,"Our country badly needs the kinds of targeted, urgent COVID relief that Republicans have been trying to pass for months — from job-saving PPP funding to vaccine distribution. 

My full statement: https://t.co/ybJ2OJSYf9",“Republicans” “Economic Relief”
senatemajldr,1308090170860855298,2020-09-21 17:06:14,House Democrats’ rough draft of a government funding bill shamefully leaves out key relief and support that American farmers need. This is no time to add insult to injury and defund help for farmers and rural America.,“”
JoeBiden,1346891030055022592,2021-01-06 18:47:00,"I called Reverend Warnock and Jon Ossoff this morning to congratulate them on their hard-fought campaigns. Georgia voters delivered a resounding message yesterday: they want action on the crises we face and they want it right now. Together, we'll get it done. https://t.co/TPBEbgOwzH",“Unity” “Congratulations”
senatemajldr,1311789406139887616,2020-10-01 22:05:40,Tune in now to @BretBaier. I’ll be discussing Judge Barrett’s nomination to the Supreme Court and the Democrats’ ongoing obstruction of more bipartisan COVID-19 relief.,“”
JoeBiden,1341170334909816833,2020-12-21 23:55:00,"I know you're probably tired of hearing about politics after this year. But with just 15 days left until the Georgia Senate runoffs, we can't take our foot off the gas.

Every dollar makes a big difference. Chip in to our Flip Georgia Fund today: https://t.co/98pzmqwC7J",“Voting” “Senate Runoff Election”
KamalaHarris,1339581127401549825,2020-12-17 14:40:03,"There is no question that without immediate relief, these numbers will continue to rise. Americans can’t wait any longer for Congress to act. https://t.co/HWcKX7gjB7",“Economic Relief”
JoeBiden,1340820529888915456,2020-12-21 0:45:00,"One month, folks. https://t.co/wSuscy3dSN",“”
KamalaHarris,1346199427380203522,2021-01-04 20:58:49,"We won Georgia in November, and we need everyone to vote one more time so @JoeBiden and I can do the necessary work to help our nation heal and recover. Tune in as Joe rallies voters in Georgia. https://t.co/ez17fwSaXA",“Voting”
senatemajldr,1318958973144489989,2020-10-21 16:54:58,"Democrats have said we shouldn’t pass any more relief at all unless Speaker Pelosi gets her whole far-left wish list, including all kinds of non-COVID-related demands.

Working families in Kentucky and around the country deserve better than this obstruction.",“Democrats”
JoeBiden,1338938238380040192,2020-12-15 20:05:26,"With early voting underway and just three weeks until Election Day, I’m in Atlanta to encourage folks to get out and vote. Tune in. https://t.co/qpYvQGrBhE","“Call to Action” “Voting"""
JoeBiden,1343982615670501376,2020-12-29 18:10:00,"One week, Georgia.

Vote early, and let’s flip the Senate: https://t.co/RIJ1L4juwB https://t.co/pF3Z740HYn",“Voting” “Senate Runoff Election”
senatemajldr,1308889364726939654,2020-09-23 22:01:57,House Democrats’ first government funding bill intentionally left rural America behind. But @SenJoniErnst and other Republicans did not let the Democrats defund farm country. They secured the Commodity Credit Corporation funding that our farmers and ranchers depend on.,“Democrats”
KamalaHarris,1348365361243185152,2021-01-10 20:25:28,"Our economic team members have track records of not only standing up for workers and unions, but spurring innovation, and creating opportunity for small business owners. And like President-elect @JoeBiden and I, they will fight to honor the dignity of work. https://t.co/HYAosPJ4iR",“”
KamalaHarris,1349177374047428608,2021-01-13 2:12:07,"Food banks are strained trying to feed people worried about where they'll get their next meal.

Essential workers continue to risk their own health and their families for us all.

Small business owners from restaurants to barber shops are hurting.

We need $2,000 stimulus checks.",“Economy” “Economic Relief” “Stimulus Check”
KamalaHarris,1339717767847620608,2020-12-17 23:43:01,".@JoeBiden and I are focused on lifting up all Americans no matter where they live—whether it’s in big cities, rural areas, or anyplace in between. No one will be left behind.",“Assurance”
JoeBiden,1337447554804400128,2020-12-11 17:22:00,"It’s time to get back to a government of the people, for the people, by the people. That’s how we can move forward and solve the biggest challenges we face.

There is no group of individuals I trust more to stand up for Americans. https://t.co/M81uHQi3Yd",“”
senatemajldr,1313501399632748544,2020-10-06 15:28:32,President Trump made an outstanding choice in Judge Amy Coney Barrett. She is one of the finest legal minds of her generation. She’s won national admiration for her example of strong female leadership. She’s exactly the kind of person Americans deserve on their highest Court. https://t.co/eYEle2s1nw,“Acknowledgement”
senatemajldr,1328787118173413377,2020-11-17 19:48:31,"Another Democrat demand that’s blocked bipartisan aid: The fixation on a massive slush fund for state &amp; city govt's, unlinked from COVID need.

Some states are taking in more tax revenue this fall than they did before the pandemic.

It's struggling families who need urgent help.",“Democrats” “Criticism”
JoeBiden,1342919359627481092,2020-12-26 19:45:00,"Jill and I send our heartfelt wishes to everyone celebrating Kwanzaa. We hope these days of reflection on the seven principles and the rich heritage of African-American culture bring peace, unity, and joy.",“Holiday”
JoeBiden,1338687727492075520,2020-12-15 3:30:00,What beats deep in the hearts of the American people is this: Democracy. https://t.co/jVM7Zc3qWP,“Democracy”
KamalaHarris,1343367564626456584,2020-12-28 1:26:00,"As the great John Lewis once said, “Democracy is not a state. It is an act.” Democracy is only as strong as our willingness to fight for it. Keep fighting for it each and every day.",“Call to Action”
senatemajldr,1326221204223627269,2020-11-10 17:52:29,Grateful to my Senate Republican colleagues for their unanimous confidence in me to continue serving as Leader. We have a lot more to do to continue fighting for working families and strengthening our great country. https://t.co/Vh8yNkC3Pl,"“Republicans” “Gratitude"""
KamalaHarris,1342924088008978432,2020-12-26 20:03:47,"Like so many others, I stand on the shoulders of Shirley Chisholm and the Black women who came before me. Humbled to be included on @MsMagazine and @HigherHeights' #Chisholm2020 list alongside so many phenomenal women paving the way in their communities.
https://t.co/DPQB2cJwBU",“Minority Issues”
KamalaHarris,1338528858631516160,2020-12-14 16:58:43,"Thank you, Sandra Lindsay, for all you have done for our country. https://t.co/UV03rVZDFU",“Gratitude”
JoeBiden,1346475895955939328,2021-01-05 15:17:24,"Go vote, Georgia!

https://t.co/RIJ1L4B5o9",“Call to Action” “Voting”
JoeBiden,1346509264299282433,2021-01-05 17:30:00,"Georgia — The nation is looking to you to lead us forward.

The power is in your hands: https://t.co/RIJ1L4B5o9 https://t.co/BhZ3Mcfozm",“Voting” “”
senatemajldr,1347253739615354881,2021-01-07 18:48:16,The ultimate blame for yesterday’s events lies with the unhinged criminals who tried to disrupt our government and with those who incited them. But this fact does not preclude our addressing the shocking failures in the Capitol’s security posture and protocols. My full statement: https://t.co/2oJljGDiU8,"""Criticism"" ""Capitol Insurrection”"
KamalaHarris,1349140400523636736,2021-01-12 23:45:11,"Like our son Cole, I often find myself thinking “can I stay longer” after our family Zooms. We are so blessed to be able to stay connected with our loved ones around the world during the pandemic.
https://t.co/OKhlOqlmDI",“COVID-19” “”
senatemajldr,1312488017148346369,2020-10-03 20:21:42,"Just had another great call with @POTUS. He sounds well and says he’s feeling good. We talked about the people’s business — fighting the pandemic, confirming Judge Barrett, and strengthening the economy for American families. Let’s keep our President &amp; First Lady in our prayers.",“”
senatemajldr,1309169766528057347,2020-09-24 16:36:10,"My full statement on Breonna Taylor, yesterday’s announcement, and the violence overnight in my hometown of Louisville: https://t.co/NN70M9oun8",“Breonna Taylor”
senatemajldr,1305909721082331136,2020-09-15 16:41:54,"Today is an historic day for Middle East peace. Landmark agreements formalized at the White House between Israel and the UAE and Bahrain. Thanks to the U.S. and the Trump administration, the winds of change are blowing across toward progress and peace.",“Middle East” “Trump Administration”
JoeBiden,1336413742792323077,2020-12-08 20:54:00,"In the many hours we've spent together in the Situation Room and with our troops—I've witnessed General Austin's character.

He shares my belief that we are strongest when we lead not only by the example of our power, but by the power of our example. https://t.co/7TB9X12sjL","“Acknowledgement"""
JoeBiden,1346929533774159876,2021-01-06 21:20:00,I call on President Trump to go on national television now to fulfill his oath and defend the Constitution by demanding an end to this siege.,"""President Trump"""
KamalaHarris,1339052380718051329,2020-12-16 3:39:00,"Despite a pandemic, despite all the obstacles, Americans’ voices were heard loud and clear.
https://t.co/0AWx4UCqgr",“”
JoeBiden,1341547822093463552,2020-12-23 0:55:00,"An educator will lead our Department of Education.

I am proud to nominate Dr. Miguel Cardona to ensure our teachers are taken care of, and our children have an opportunity to thrive.",“Education” “Nomination” “Presidential Cabinet”
JoeBiden,1338544654741106693,2020-12-14 18:01:29,"To the families, loved ones, and broken and healing hearts of Sandy Hook, I know. No matter how long it’s been, every time you talk about it, you relive it as though you just heard the news. Eight years later, I know the pain never fully heals. https://t.co/qzeKBestac",“Sandy Hook” “Consolation”
KamalaHarris,1347314397790818304,2021-01-07 22:49:18,The challenge we’re facing in our country is about more than the actions of a few. It’s about how to transform a justice system that doesn’t work equally for all. https://t.co/w2ONQWUxjN,“”
JoeBiden,1338916735479496704,2020-12-15 18:40:00,"I’m looking forward to being back in Georgia this afternoon to rally voters ahead of the Senate runoffs. See you soon, Atlanta!",“Senate Runoff Election”
KamalaHarris,1346898213836615685,2021-01-06 19:15:32,History made. Congratulations @ReverendWarnock and Jon @Ossoff on your hard-fought campaigns. Together we can give Americans the relief they deserve and restore America’s moral leadership around the world.,“Congratulations” “Acknowledgement”
JoeBiden,1336054123163234304,2020-12-07 21:05:00,"Today, we remember those we lost at Pearl Harbor 79 years ago — and we salute those who answered duty’s call with strength and courage. Our nation owes an incredible debt to those who have served and must ensure they and their families receive the care they’ve earned.",“Mourning”
senatemajldr,1314728749330509827,2020-10-10 0:45:34,Judge Barrett is a stellar nominee. I think the president picked the single best person he could have picked anywhere in the country. This is a woman of extraordinary achievement. https://t.co/E1pyp1PPHU,“Acknowledgement”
JoeBiden,1344720522056245255,2020-12-31 19:02:10,"Georgia — Today is your last chance to vote early ahead of next week’s Senate runoffs.

Confirm your polling location and go vote: https://t.co/RIJ1L4juwB",“Voting” “Senate Runoff Election”
KamalaHarris,1341076599479750656,2020-12-21 17:42:31,"There are only 15 days left to get out the vote for the Georgia runoffs. That’s why I’m in Columbus, GA for a drive-in rally with @ReverendWarnock and Jon @Ossoff. Let’s flip the Senate blue. https://t.co/vSSYGMAB7x",“Senate Runoff Election”
KamalaHarris,1338183090506756097,2020-12-13 18:04:45,"Flipping the Senate is possible but it’s going to take all of us contributing $5 or $10 whenever we can to the Georgia runoffs. Chip in now to the Flip Georgia Fund.
https://t.co/EhN9YGwbI4",“Senate Runoff Election”
KamalaHarris,1346169917708640256,2021-01-04 19:01:33,A distribution plan for vaccines will be the utmost priority once @JoeBiden and I are sworn in. https://t.co/xdaSWzH90M,“Vaccine”
JoeBiden,1347352319726215168,2021-01-08 1:20:00,"This team shares my belief that the middle class built this country and that unions built the middle class.

They will help us emerge from the most inequitable economic crisis in modern history by building an economy where every American is in on the deal. https://t.co/iorqb5Dxpj","""Economy"" ""Assurance"""
JoeBiden,1341931601060454401,2020-12-24 2:20:00,"In the 21st century, twelve years of school isn’t enough. That’s why under the Biden-Harris plan, community college will be free — and public colleges and universities will be tuition-free for families earning less than $125,000 a year.",“Education”
JoeBiden,1338642204810596354,2020-12-15 0:29:07,"It’s official, folks. Tune in as I deliver remarks on today’s electoral college vote certification and the strength and resilience of our democracy. https://t.co/Qp2c92mYUV",“Democracy”
JoeBiden,1343939833765519361,2020-12-29 15:20:00,Meeting the most daunting threats of our time requires American engagement and leadership — but none of them can be solved alone. https://t.co/cfCqvFGEbZ,“”
KamalaHarris,1340379335681658880,2020-12-19 19:31:51,The climate crisis is a grave and growing threat to the planet we all share. The public servants and climate experts @JoeBiden and I are announcing today will confront this global challenge head-on. https://t.co/evA1QvYmzP,“Climate Change”
JoeBiden,1342138967865479169,2020-12-24 16:04:00,"No matter how you’re celebrating this year, Champ and Major wish you a Merry Christmas. https://t.co/SrZBT4vmpP",“Holiday”
JoeBiden,1343709566622720001,2020-12-29 0:05:00,"Right now, my team isn’t getting all the information that we need from the outgoing administration in key national security areas.

It’s nothing short of irresponsible. https://t.co/T67NbgSFLl",“”
JoeBiden,1346932050746630149,2021-01-06 21:30:00,America is so much better than what we’re seeing today.,""""""
JoeBiden,1347200066646376448,2021-01-07 15:15:00,"Our nominees for the Justice Department will restore the independence of the Department, so it serves the interests of the people—not a presidency. They’ll rebuild public trust in the rule of law and work to ensure a more fair and equitable justice system. https://t.co/MSCRAwsmaH","""Nomination"" ""Presidential Cabinet"" ""Department of Justice"""
senatemajldr,1308813662925316096,2020-09-23 17:01:08,"Yesterday, Sen. Schumer decided to vent his frustration by blocking a bipartisan Intelligence Committee meeting on counterintelligence with a leading expert on protecting our elections.

A partisan temper tantrum is one thing. Jeopardizing national security is a different story.",“”
senatemajldr,1321904827232825345,2020-10-29 20:00:45,Tune in now: I am joining @guypbenson to discuss the Senate’s successful confirmation of Justice Barrett to the Supreme Court. https://t.co/HC2JtVXHgB,“”
senatemajldr,1320879515040681986,2020-10-27 0:06:31,"The Senate just confirmed Judge Amy Coney Barrett to the Supreme Court of the United States.

One of the most impressive nominees for public office in a generation will serve for life on our highest court. https://t.co/qkJ0FPbTv1",“Nomination” “Acknowledgement”
JoeBiden,1347377487374741508,2021-01-08 3:00:00,I’m proud to nominate Judge Merrick Garland for Attorney General of the United States. https://t.co/xBR5PAN2wH,"""Nomination"" ""Presidential Cabinet"""
JoeBiden,1342994857023983616,2020-12-27 0:45:00,"After a year of pain and loss, it’s time to unite, heal, and rebuild.",“Unity”
KamalaHarris,1338495484189609985,2020-12-14 14:46:06,Georgia — early voting for the Senate runoffs begins today. Stay safe by wearing a mask if you’re heading to your early voting location: https://t.co/FsQFse2eXb,“Senate Runoff Election”
JoeBiden,1341786919126986753,2020-12-23 16:45:05,"With Dr. Miguel Cardona leading the way, we’re going to ensure every student in this country receives a high-quality education. Tune in as I nominate him to be our next Secretary of Education. https://t.co/6NpNDLBkCg",“Education” “Nomination” “Presidential Cabinet”
senatemajldr,1305592763082248193,2020-09-14 19:42:26,"Senate Democrats are threatening to blow up the filibuster if they gain power and ram far-left policies through the Senate. But they just used the filibuster last week to block COVID relief. They used it this summer to kill @SenatorTimScott’s police reform bill.

Total hypocrisy.",“Democrats” “Economic Relief”
KamalaHarris,1337527330198220803,2020-12-11 22:39:00,"When 1 in 6 renters are behind on rent, we need leaders who will not only help provide relief to all who need it—but help address the affordable housing crisis in America. https://t.co/9j2WGF3EtM",“Affordable Housing”
JoeBiden,1346188400215224321,2021-01-04 20:15:00,"One day left, folks. I’m on my way to Georgia to help send @ReverendWarnock and @Ossoff to the Senate. See you soon, Atlanta!",“Voting”
senatemajldr,1305660009624240132,2020-09-15 0:09:38,"The framers designed the Senate to be the country’s firewall against bad ideas and radical change. If Democrats are afraid their bad ideas could never meet the bar, it’s their proposals that need to be scrapped, not our country’s checks and balances.",“”
JoeBiden,1344021093321826305,2020-12-29 20:42:54,Tune in as I deliver remarks on the ongoing COVID-19 crisis and what my administration will do to get this virus under control. https://t.co/cW9z2nkEkP,“COVID-19”
JoeBiden,1335989451584118790,2020-12-07 16:48:01,"Georgia — Today is your last day to register to vote in the January runoff.

Head to https://t.co/RIJ1L4juwB to get registered, and let’s flip the Senate.",“Voting” “Senate Runoff Election”
senatemajldr,1321121679582629894,2020-10-27 16:08:48,"ICYMI: I joined @ShannonBream to discuss confirming Justice Barrett to the Supreme Court, Democrats’ continued threats to pack the courts, and Speaker Pelosi continuing to block COVID-19 relief. https://t.co/NCA7FsTxzQ",“”
JoeBiden,1346985653658116098,2021-01-07 1:03:00,"Today is a reminder, a painful one, that democracy is fragile. To preserve it requires people of good will, leaders with the courage to stand up, who are devoted not to pursuit of power and personal interest at any cost, but to the common good.",
JoeBiden,1336480683561140224,2020-12-09 1:20:00,"Dr. Fauci is trusted, a truth teller, and a patriot. I’m grateful he’ll be a key member of my COVID team as we work to get this virus under control. https://t.co/kFpeuNbXbc",“Acknowledgement” “Gratitude” “COVID-19”
JoeBiden,1342257498405785600,2020-12-24 23:55:00,We take holiday traditions very seriously in the Biden family. https://t.co/I7L6sGkkHN,“Holiday”
KamalaHarris,1348077901393092610,2021-01-10 1:23:12,"What the headline doesn't tell you: this disproportionately affects Black and Latina women who often lack paid sick leave or the ability to work from home.

Expanding economic opportunity has never been more important. https://t.co/DrovmDR7Sq",“Economy” “Minority Issues”
JoeBiden,1341470726037987330,2020-12-22 19:48:39,Tune in as I deliver remarks ahead of the holiday. https://t.co/NScn1mPn0P,“”
senatemajldr,1329170133588303878,2020-11-18 21:10:29,"For months, Republicans have tried to make bipartisan progress on huge areas of COVID relief where there's no disagreement.

Vaccine distribution funds.

Another round of the PPP for hard-hit small businesses.

But Democrats blocked it all over their unrelated liberal wish-list.",“Republicans” “Democrats”
JoeBiden,1345896476623265792,2021-01-04 0:55:00,The Senate swearing-in ceremony was always one of my favorite parts of the job as Vice President. Congratulations to the newly minted members of the 117th Congress. I look forward to working alongside you to get this virus under control and build back better.,“Congratulations”
JoeBiden,1348732665005023232,2021-01-11 20:45:00,"The work of the next four years must be the restoration of democracy and the recovery of respect for the rule of law, and the renewal of a politics that’s about solving problems — not stoking the flames of hate and chaos.","""Unity"""
JoeBiden,1348994390690246657,2021-01-12 14:05:00,"I urge every American to:

- Wear a mask
- Stay socially distanced
- Avoid large indoor gatherings

We can save countless lives if we step up together.","""Call to Action"" “COVID-19"""
KamalaHarris,1349072993759145990,2021-01-12 19:17:20,In eight days we’ll show every child in America—regardless of their color or gender—that there are no limits to who can lead and hold positions of power in our country.,“”
JoeBiden,1339712981916033025,2020-12-17 23:24:00,"I always know malarkey when I see it, and I’m looking forward to joining @StephenAtHome tonight.

Make sure to tune in to CBS at 11:35 ET to watch. https://t.co/vrcHtXK0fU",“”
JoeBiden,1337425156898246662,2020-12-11 15:53:00,"I’m honored to be Person of the Year with @KamalaHarris and grateful to be on this list with so many extraordinary folks. From front line workers to racial justice organizers, Americans met this year with strength, fortitude, and an unflinching belief in a brighter tomorrow. https://t.co/zrCCb4O6xp",“Gratitude”
JoeBiden,1338187429711253504,2020-12-13 18:22:00,"For your family, neighbors, and country — wear a mask. https://t.co/tTYxY6D0YA",“Call to Action” “COVID-19”
JoeBiden,1348636095458717696,2021-01-11 14:21:16,"I’m asking Ambassador Bill Burns to lead the Central Intelligence Agency because he’s dealt with many of the thorniest global challenges we face. As a legendary career diplomat, he approached complex issues with honesty, integrity and skill. That’s exactly how he’ll lead the CIA. https://t.co/ypnuH016BV","""Acknowledgement"" ""Nomination"""
JoeBiden,1338678163329576961,2020-12-15 2:52:00,"In America, politicians don’t take power — the people grant it to them.

The flame of democracy was lit in this nation a long time ago.

And we now know that nothing — not even a pandemic or an abuse of power — can extinguish that flame.",“Democracy”
senatemajldr,1333515616792272896,2020-11-30 20:57:53,"The American people need more help now. Congress should deliver more COVID relief this year.

Even House and Senate Democrats are publicly saying that Speaker Pelosi's and Leader Schumer's all-or-nothing obstruction needs to stop.",“Economic Relief” “Call to Action”
